user_id,age_bucket,retirement_goal,advisor_specialty_preference,approx_savings,profession,owns_house,risk_tolerance_score,state
370,<30,2-5 yrs,Management of New Wealth,104389,Financial Analyst,0,4,CA
371,<30,5-10 yrs,Retirement Planning,36584,Lawyer,0,3,WA
372,<30,5-10 yrs,I don't know,77383,Doctor,0,4,WA
373,<30,5-10 yrs,Management of New Wealth,30836,Software Engineer,0,4,TX
374,40-50,10+ yrs,Estate Planning,67217,Nurse,1,3,WA
375,<30,5-10 yrs,I don't know,89123,Consultant,0,4,NY
376,30-40,10+ yrs,Estate Planning,299810,Professor,1,5,CA
377,60+,10+ yrs,Retirement Planning,20358,Nurse,1,1,IL
378,<30,5-10 yrs,Management of New Wealth,102064,Retired,0,5,CA
379,60+,10+ yrs,Divorce Planning,250976,Nurse,1,3,CA
380,30-40,2-5 yrs,Life Insurance,131001,Entrepreneur,0,2,WA
381,<30,2-5 yrs,Life Insurance,140035,Doctor,0,5,FL
382,40-50,5-10 yrs,Tax Preparation,112299,Nurse,1,4,WA
383,40-50,2-5 yrs,Retirement Planning,212883,Software Engineer,1,3,NY
384,60+,<2 yrs,Entrepreneurial Wealth Management,24866,Professor,1,1,MA
385,40-50,10+ yrs,Entrepreneurial Wealth Management,19008,Small Business Owner,1,3,CA
386,60+,5-10 yrs,Retirement Planning,65795,Teacher,1,3,WA
387,30-40,5-10 yrs,Socially Conscious Investing,9461,Consultant,1,1,CA
388,<30,10+ yrs,I don't know,200301,Software Engineer,0,5,MA
389,40-50,10+ yrs,Entrepreneurial Wealth Management,198519,Data Scientist,1,4,CA
390,60+,10+ yrs,Entrepreneurial Wealth Management,44800,Product Manager,1,3,NJ
391,60+,2-5 yrs,Entrepreneurial Wealth Management,47396,Software Engineer,1,2,CA
392,30-40,10+ yrs,Management of New Wealth,61999,Consultant,0,5,NY
393,30-40,10+ yrs,Tax Preparation,69342,Retired,1,5,TX
394,40-50,10+ yrs,Management of New Wealth,74195,Consultant,1,5,TX
395,30-40,10+ yrs,Tax Aware Investing,109360,Student,1,4,CA
396,60+,5-10 yrs,Life Insurance,56649,Accountant,0,3,NY
397,60+,<2 yrs,Management of New Wealth,154642,Marketing Manager,1,1,WA
398,30-40,5-10 yrs,Tax Preparation,98849,Retired,0,2,NY
399,40-50,5-10 yrs,Management of New Wealth,38320,Retired,1,3,NY
400,40-50,10+ yrs,Estate Planning,220048,Product Manager,1,3,CA
401,<30,2-5 yrs,Retirement Planning,19488,Consultant,0,3,WA
402,60+,10+ yrs,Retirement Planning,60903,Student,1,3,NY
403,30-40,10+ yrs,Socially Conscious Investing,157980,Accountant,0,4,NJ
404,60+,2-5 yrs,Retirement Planning,34517,Retired,1,1,WA
405,30-40,5-10 yrs,I don't know,87430,Real Estate Agent,1,3,MA
406,60+,10+ yrs,Socially Conscious Investing,107904,Entrepreneur,1,2,CA
407,30-40,10+ yrs,Retirement Planning,30501,Software Engineer,1,5,IL
408,<30,5-10 yrs,Management of New Wealth,61992,Student,0,4,IL
409,60+,5-10 yrs,Management of New Wealth,57477,Retired,1,1,NJ
410,<30,5-10 yrs,Socially Conscious Investing,40272,Student,1,3,NJ
411,30-40,10+ yrs,Divorce Planning,525185,Teacher,1,4,CA
412,60+,2-5 yrs,Life Insurance,33296,Software Engineer,1,2,IL
413,60+,10+ yrs,Retirement Planning,163478,Accountant,1,3,NY
414,40-50,<2 yrs,Retirement Planning,46466,Government Employee,1,2,TX
415,40-50,<2 yrs,I don't know,24885,Retired,0,1,FL
416,30-40,5-10 yrs,Divorce Planning,72586,Retired,0,2,CA
417,30-40,5-10 yrs,Tax Preparation,118679,Small Business Owner,0,3,NY
418,30-40,5-10 yrs,Tax Aware Investing,151517,Professor,0,4,CA
419,40-50,5-10 yrs,Estate Planning,269962,Marketing Manager,1,3,TX
420,40-50,5-10 yrs,Management of New Wealth,937265,Professor,1,2,WA
421,40-50,2-5 yrs,Retirement Planning,82906,Real Estate Agent,1,4,FL
422,40-50,5-10 yrs,Estate Planning,36432,Entrepreneur,1,2,NJ
423,<30,10+ yrs,Management of New Wealth,99467,Financial Analyst,0,5,CA
424,30-40,5-10 yrs,Retirement Planning,52073,Doctor,0,3,NY
425,<30,5-10 yrs,Life Insurance,152263,Nurse,0,4,CA
426,40-50,10+ yrs,Entrepreneurial Wealth Management,20589,Data Scientist,1,2,CA
427,30-40,10+ yrs,Retirement Planning,557657,Government Employee,1,3,FL
428,60+,2-5 yrs,Entrepreneurial Wealth Management,142977,Professor,1,3,WA
429,30-40,10+ yrs,Socially Conscious Investing,14536,Software Engineer,1,4,TX
430,<30,10+ yrs,Entrepreneurial Wealth Management,34956,Retired,0,5,TX
431,<30,10+ yrs,Socially Conscious Investing,137926,Real Estate Agent,1,4,NY
432,40-50,<2 yrs,Tax Aware Investing,190748,Entrepreneur,1,3,NY
433,40-50,10+ yrs,Tax Preparation,21056,Marketing Manager,0,3,NY
434,<30,<2 yrs,Estate Planning,125708,Entrepreneur,1,3,IL
435,<30,10+ yrs,I don't know,11468,Entrepreneur,1,4,TX
436,40-50,10+ yrs,Retirement Planning,61059,Construction Manager,1,4,CA
437,<30,2-5 yrs,Retirement Planning,180023,Teacher,1,4,FL
438,60+,10+ yrs,Management of New Wealth,40281,Doctor,0,3,FL
439,40-50,<2 yrs,Estate Planning,17047,Software Engineer,1,1,NY
440,<30,10+ yrs,Retirement Planning,75477,Accountant,0,5,IL
441,<30,5-10 yrs,Tax Preparation,38397,Teacher,0,4,NJ
442,60+,2-5 yrs,Life Insurance,116611,Lawyer,1,2,CA
443,30-40,2-5 yrs,Entrepreneurial Wealth Management,29828,Software Engineer,0,2,IL
444,30-40,10+ yrs,I don't know,33012,Lawyer,1,4,CA
445,60+,<2 yrs,Retirement Planning,10733,Accountant,0,1,NJ
446,60+,2-5 yrs,Life Insurance,77107,Software Engineer,1,1,WA
447,60+,5-10 yrs,Retirement Planning,57250,Marketing Manager,0,3,TX
448,40-50,10+ yrs,Tax Preparation,22707,Marketing Manager,1,2,CA
449,30-40,5-10 yrs,Estate Planning,78780,Doctor,0,3,TX
450,<30,2-5 yrs,I don't know,166768,Marketing Manager,0,5,CA
451,40-50,5-10 yrs,Life Insurance,54501,Retired,1,3,NY
452,40-50,2-5 yrs,I don't know,84233,Retired,0,2,IL
453,30-40,2-5 yrs,Entrepreneurial Wealth Management,84624,Software Engineer,1,3,NY
454,60+,5-10 yrs,I don't know,22384,Product Manager,1,2,CA
455,<30,10+ yrs,Divorce Planning,421227,Accountant,1,5,IL
456,30-40,2-5 yrs,Estate Planning,43314,Software Engineer,1,3,IL
457,<30,5-10 yrs,Retirement Planning,119432,Nurse,0,4,NY
458,30-40,5-10 yrs,Retirement Planning,132229,Accountant,0,3,IL
459,<30,10+ yrs,Tax Aware Investing,58358,Student,0,5,WA
460,<30,10+ yrs,Management of New Wealth,114246,Financial Analyst,0,5,NY
461,<30,10+ yrs,Management of New Wealth,82556,Small Business Owner,1,5,TX
462,40-50,2-5 yrs,Management of New Wealth,18474,Lawyer,1,2,IL
463,40-50,<2 yrs,I don't know,49067,Accountant,0,1,IL
464,40-50,5-10 yrs,I don't know,38127,Accountant,0,3,CA
465,60+,2-5 yrs,Retirement Planning,43670,Consultant,1,2,CA
466,30-40,5-10 yrs,Retirement Planning,20463,Retired,1,2,NJ
467,30-40,10+ yrs,Estate Planning,182369,Product Manager,1,4,WA
468,60+,10+ yrs,Retirement Planning,279789,Retired,1,3,NJ
469,30-40,10+ yrs,Divorce Planning,159564,Financial Analyst,0,4,WA
470,60+,5-10 yrs,Management of New Wealth,207622,Consultant,1,3,FL
471,<30,10+ yrs,Management of New Wealth,48524,Consultant,0,5,WA
472,60+,5-10 yrs,Entrepreneurial Wealth Management,37323,Student,0,2,IL
473,<30,<2 yrs,Divorce Planning,32835,Entrepreneur,0,3,WA
474,60+,10+ yrs,Socially Conscious Investing,118143,Data Scientist,1,3,CA
475,40-50,<2 yrs,Life Insurance,81174,Entrepreneur,0,3,NJ
476,60+,5-10 yrs,Estate Planning,61728,Nurse,1,1,CA
477,<30,5-10 yrs,Retirement Planning,212274,Product Manager,0,4,NY
478,40-50,10+ yrs,Tax Aware Investing,95267,Data Scientist,1,3,TX
479,60+,10+ yrs,Estate Planning,31107,Entrepreneur,0,3,CA
480,40-50,5-10 yrs,Retirement Planning,35852,Financial Analyst,0,3,NY
481,40-50,10+ yrs,Retirement Planning,122246,Software Engineer,1,3,WA
482,40-50,5-10 yrs,Tax Preparation,168984,Student,1,3,IL
483,30-40,5-10 yrs,Life Insurance,108717,Software Engineer,1,4,WA
484,40-50,10+ yrs,Retirement Planning,364834,Software Engineer,1,5,WA
485,40-50,10+ yrs,Tax Aware Investing,288227,Sales Manager,1,4,TX
486,60+,10+ yrs,Entrepreneurial Wealth Management,98413,Nurse,1,3,CA
487,<30,2-5 yrs,Tax Aware Investing,31109,Small Business Owner,0,5,CA
488,30-40,10+ yrs,I don't know,20353,Government Employee,0,2,TX
489,60+,10+ yrs,Tax Preparation,46693,Teacher,0,3,FL
490,60+,10+ yrs,Retirement Planning,130338,Small Business Owner,1,4,TX
491,30-40,2-5 yrs,Retirement Planning,342484,Student,1,3,MA
492,40-50,10+ yrs,Tax Aware Investing,96346,Doctor,1,5,CA
493,30-40,10+ yrs,Retirement Planning,189444,Sales Manager,1,4,TX
494,<30,2-5 yrs,Socially Conscious Investing,53062,Marketing Manager,0,3,NY
495,30-40,5-10 yrs,Management of New Wealth,115901,Student,0,3,WA
496,30-40,5-10 yrs,Retirement Planning,138832,Retired,0,3,NY
497,40-50,10+ yrs,Management of New Wealth,11140,Student,0,3,MA
498,<30,10+ yrs,Management of New Wealth,45611,Retired,1,5,NY
499,60+,10+ yrs,Retirement Planning,155551,Student,1,3,NJ
500,60+,10+ yrs,Tax Aware Investing,84712,Doctor,1,3,CA
501,40-50,5-10 yrs,Tax Aware Investing,22542,Student,1,1,NY
502,40-50,<2 yrs,Tax Aware Investing,7427,Teacher,0,2,FL
503,30-40,2-5 yrs,Life Insurance,47609,Marketing Manager,0,3,WA
504,60+,5-10 yrs,Retirement Planning,62042,Financial Analyst,1,3,WA
505,40-50,5-10 yrs,Divorce Planning,29865,Student,1,3,CA
506,<30,2-5 yrs,Estate Planning,75265,Doctor,1,4,IL
507,60+,5-10 yrs,Estate Planning,104375,Student,1,1,NY
508,60+,5-10 yrs,Management of New Wealth,121008,Doctor,1,3,NY
509,60+,2-5 yrs,Life Insurance,7940,Financial Analyst,1,1,TX
510,40-50,5-10 yrs,Retirement Planning,20274,Product Manager,1,1,CA
511,40-50,2-5 yrs,Socially Conscious Investing,50303,Retired,1,3,NJ
512,30-40,10+ yrs,Management of New Wealth,110741,Teacher,1,3,WA
513,60+,10+ yrs,Retirement Planning,102776,Student,1,2,NY
514,60+,10+ yrs,Estate Planning,101182,Marketing Manager,1,3,CA
515,<30,2-5 yrs,Tax Preparation,46860,Government Employee,0,3,TX
516,<30,10+ yrs,Estate Planning,49272,Sales Manager,0,5,FL
517,30-40,10+ yrs,Tax Preparation,34355,Teacher,1,5,WA
518,60+,10+ yrs,Management of New Wealth,132107,Entrepreneur,1,3,WA
519,60+,2-5 yrs,Life Insurance,28898,Sales Manager,1,1,FL
520,<30,10+ yrs,Tax Preparation,142206,Real Estate Agent,0,5,CA
521,40-50,10+ yrs,Management of New Wealth,79783,Data Scientist,1,4,NJ
522,30-40,10+ yrs,Tax Preparation,63542,Teacher,0,4,CA
523,60+,10+ yrs,Entrepreneurial Wealth Management,36642,Retired,1,2,WA
524,60+,5-10 yrs,Estate Planning,19535,Software Engineer,0,1,NY
525,60+,5-10 yrs,Estate Planning,36942,Retired,1,2,FL
526,30-40,<2 yrs,Life Insurance,49167,Data Scientist,1,3,NY
527,30-40,10+ yrs,Management of New Wealth,7846,Financial Analyst,0,4,TX
528,30-40,<2 yrs,Tax Aware Investing,55402,Small Business Owner,1,2,FL
529,<30,5-10 yrs,Entrepreneurial Wealth Management,152043,Software Engineer,0,4,IL
530,60+,5-10 yrs,Tax Aware Investing,110248,Software Engineer,1,1,NJ
531,60+,5-10 yrs,Life Insurance,42336,Doctor,1,2,FL
532,60+,2-5 yrs,Life Insurance,69026,Doctor,1,3,CA
533,60+,10+ yrs,I don't know,40112,Professor,1,3,WA
534,40-50,10+ yrs,Tax Aware Investing,75650,Lawyer,1,3,NJ
535,40-50,2-5 yrs,Management of New Wealth,264632,Data Scientist,1,3,CA
536,60+,2-5 yrs,Estate Planning,158205,Entrepreneur,1,3,NJ
537,60+,2-5 yrs,Retirement Planning,105737,Real Estate Agent,1,2,WA
538,30-40,10+ yrs,Tax Aware Investing,42463,Sales Manager,1,3,FL
539,30-40,5-10 yrs,Management of New Wealth,129955,Accountant,0,4,CA
540,<30,5-10 yrs,Estate Planning,14498,Lawyer,0,3,FL
541,60+,2-5 yrs,Socially Conscious Investing,52726,Accountant,0,2,MA
542,40-50,10+ yrs,Management of New Wealth,111897,Product Manager,0,4,IL
543,30-40,10+ yrs,Life Insurance,128846,Marketing Manager,1,5,FL
544,40-50,10+ yrs,Life Insurance,120921,Nurse,0,5,WA
545,40-50,10+ yrs,I don't know,86279,Product Manager,1,4,FL
546,30-40,<2 yrs,Estate Planning,55483,Software Engineer,0,1,CA
547,<30,2-5 yrs,I don't know,107385,Real Estate Agent,0,4,IL
548,40-50,<2 yrs,Entrepreneurial Wealth Management,28069,Entrepreneur,0,1,CA
549,40-50,2-5 yrs,Retirement Planning,30939,Small Business Owner,1,2,CA
550,40-50,2-5 yrs,Socially Conscious Investing,69951,Retired,1,3,TX
551,40-50,2-5 yrs,Estate Planning,77333,Small Business Owner,0,2,NY
552,60+,5-10 yrs,Estate Planning,12796,Entrepreneur,1,2,WA
553,40-50,10+ yrs,Management of New Wealth,99671,Teacher,0,3,FL
554,40-50,10+ yrs,Management of New Wealth,132648,Product Manager,1,4,NJ
555,60+,10+ yrs,Life Insurance,61724,Entrepreneur,1,2,CA
556,30-40,10+ yrs,Management of New Wealth,560743,Software Engineer,1,4,NJ
557,<30,2-5 yrs,Socially Conscious Investing,35787,Real Estate Agent,0,3,FL
558,<30,10+ yrs,Entrepreneurial Wealth Management,47811,Nurse,0,5,TX
559,40-50,2-5 yrs,Retirement Planning,46371,Software Engineer,1,3,WA
560,40-50,10+ yrs,I don't know,61785,Government Employee,1,5,TX
561,40-50,5-10 yrs,Socially Conscious Investing,49224,Student,1,3,IL
562,<30,10+ yrs,I don't know,18655,Nurse,0,3,NY
563,<30,2-5 yrs,Tax Aware Investing,40461,Real Estate Agent,1,3,CA
564,<30,2-5 yrs,Retirement Planning,60605,Construction Manager,0,4,WA
565,30-40,10+ yrs,Tax Aware Investing,199928,Software Engineer,0,4,NJ
566,40-50,<2 yrs,Tax Preparation,480229,Financial Analyst,1,2,FL
567,30-40,10+ yrs,Entrepreneurial Wealth Management,220119,Small Business Owner,1,5,WA
568,30-40,10+ yrs,Estate Planning,32930,Lawyer,0,5,TX
569,60+,10+ yrs,I don't know,35375,Student,1,4,FL
570,30-40,10+ yrs,Management of New Wealth,57331,Doctor,0,5,MA
571,30-40,10+ yrs,Tax Preparation,329754,Small Business Owner,1,4,FL
572,40-50,<2 yrs,Entrepreneurial Wealth Management,57017,Data Scientist,0,2,CA
573,30-40,10+ yrs,Retirement Planning,20035,Doctor,1,3,MA
574,40-50,10+ yrs,Retirement Planning,42147,Product Manager,1,5,WA
575,60+,10+ yrs,I don't know,130790,Product Manager,1,3,NY
576,60+,2-5 yrs,I don't know,123123,Accountant,0,2,NY
577,<30,10+ yrs,I don't know,55260,Financial Analyst,0,5,NY
578,60+,10+ yrs,I don't know,122402,Software Engineer,1,2,MA
579,30-40,10+ yrs,Socially Conscious Investing,8553,Retired,1,3,TX
580,30-40,5-10 yrs,Divorce Planning,72652,Professor,0,3,NY
581,30-40,<2 yrs,Estate Planning,143575,Sales Manager,0,2,FL
582,60+,5-10 yrs,I don't know,31270,Financial Analyst,1,2,FL
583,30-40,10+ yrs,Estate Planning,31172,Professor,0,4,NJ
584,30-40,10+ yrs,Management of New Wealth,12335,Data Scientist,1,2,WA
585,40-50,5-10 yrs,Management of New Wealth,276760,Sales Manager,1,3,FL
586,30-40,<2 yrs,Retirement Planning,34608,Government Employee,0,3,NY
587,<30,5-10 yrs,Tax Aware Investing,82202,Marketing Manager,0,4,NY
588,<30,5-10 yrs,Entrepreneurial Wealth Management,113951,Teacher,0,4,NJ
589,<30,10+ yrs,Divorce Planning,258037,Government Employee,0,5,IL
590,<30,10+ yrs,Socially Conscious Investing,57612,Financial Analyst,0,5,CA
591,<30,5-10 yrs,Life Insurance,40721,Real Estate Agent,0,4,CA
592,40-50,5-10 yrs,Tax Preparation,77324,Retired,1,2,NJ
593,<30,<2 yrs,Estate Planning,210170,Software Engineer,1,4,FL
594,30-40,10+ yrs,Retirement Planning,56774,Entrepreneur,0,5,FL
595,60+,5-10 yrs,Entrepreneurial Wealth Management,28018,Lawyer,1,1,CA
596,30-40,5-10 yrs,Tax Preparation,16536,Sales Manager,0,2,FL
597,40-50,5-10 yrs,Management of New Wealth,22044,Product Manager,1,2,NJ
598,<30,10+ yrs,Management of New Wealth,144055,Retired,0,5,WA
599,<30,10+ yrs,Tax Aware Investing,49584,Entrepreneur,1,5,IL
600,<30,10+ yrs,Estate Planning,38300,Product Manager,1,5,FL
601,<30,2-5 yrs,Retirement Planning,34739,Government Employee,0,5,IL
602,30-40,5-10 yrs,Retirement Planning,71434,Financial Analyst,0,3,TX
603,<30,2-5 yrs,Tax Preparation,53342,Lawyer,0,5,CA
604,<30,10+ yrs,I don't know,51750,Marketing Manager,0,4,WA
605,<30,<2 yrs,Estate Planning,222880,Retired,0,2,FL
606,30-40,10+ yrs,Retirement Planning,264134,Retired,1,4,FL
607,<30,10+ yrs,Tax Preparation,15537,Sales Manager,0,4,WA
608,30-40,10+ yrs,Entrepreneurial Wealth Management,88861,Construction Manager,1,3,WA
609,30-40,5-10 yrs,Life Insurance,32886,Lawyer,0,3,FL
610,40-50,5-10 yrs,Entrepreneurial Wealth Management,52921,Lawyer,0,2,NY
611,<30,<2 yrs,Management of New Wealth,87408,Retired,0,3,TX
612,40-50,10+ yrs,Life Insurance,54641,Teacher,0,5,WA
613,40-50,10+ yrs,Socially Conscious Investing,81423,Teacher,1,4,CA
614,<30,2-5 yrs,Retirement Planning,121257,Entrepreneur,0,4,WA
615,60+,5-10 yrs,Retirement Planning,86259,Marketing Manager,1,3,NY
616,60+,10+ yrs,Management of New Wealth,36969,Marketing Manager,1,3,FL
617,<30,10+ yrs,I don't know,37560,Nurse,0,5,TX
618,30-40,2-5 yrs,Entrepreneurial Wealth Management,18110,Government Employee,1,2,CA
619,60+,10+ yrs,Socially Conscious Investing,30683,Government Employee,1,4,WA
620,40-50,2-5 yrs,Retirement Planning,386876,Consultant,1,4,FL
621,<30,2-5 yrs,Retirement Planning,32441,Entrepreneur,0,4,CA
622,<30,10+ yrs,Retirement Planning,22605,Real Estate Agent,1,4,MA
623,30-40,10+ yrs,Management of New Wealth,88250,Financial Analyst,1,4,IL
624,30-40,10+ yrs,I don't know,59914,Consultant,0,4,CA
625,40-50,<2 yrs,I don't know,55490,Entrepreneur,0,2,WA
626,30-40,10+ yrs,Tax Preparation,235188,Accountant,1,4,CA
627,30-40,5-10 yrs,Entrepreneurial Wealth Management,108468,Lawyer,1,3,CA
628,40-50,5-10 yrs,Management of New Wealth,41068,Entrepreneur,1,3,CA
629,<30,5-10 yrs,Retirement Planning,45160,Financial Analyst,0,5,NY
630,30-40,<2 yrs,Management of New Wealth,42094,Small Business Owner,0,2,CA
631,40-50,10+ yrs,Management of New Wealth,145403,Product Manager,1,3,WA
632,60+,10+ yrs,Life Insurance,50144,Consultant,1,3,NY
633,30-40,2-5 yrs,Retirement Planning,13176,Small Business Owner,0,1,CA
634,40-50,2-5 yrs,Retirement Planning,63355,Software Engineer,1,2,CA
635,<30,2-5 yrs,Retirement Planning,16592,Student,1,3,FL
636,30-40,<2 yrs,I don't know,472506,Product Manager,1,2,NJ
637,40-50,10+ yrs,Estate Planning,27747,Sales Manager,1,4,NJ
638,30-40,10+ yrs,Life Insurance,57200,Student,0,4,NY
639,30-40,<2 yrs,Life Insurance,83481,Sales Manager,1,2,IL
640,30-40,<2 yrs,Retirement Planning,51031,Government Employee,1,2,FL
641,<30,10+ yrs,Management of New Wealth,50968,Marketing Manager,1,5,TX
642,30-40,10+ yrs,Entrepreneurial Wealth Management,96726,Product Manager,1,5,MA
643,<30,5-10 yrs,Estate Planning,261344,Retired,0,3,NJ
644,30-40,5-10 yrs,I don't know,132026,Real Estate Agent,0,3,MA
645,<30,10+ yrs,Retirement Planning,250361,Marketing Manager,0,4,CA
646,60+,2-5 yrs,Tax Aware Investing,25797,Software Engineer,1,1,CA
647,40-50,<2 yrs,Entrepreneurial Wealth Management,88047,Consultant,0,2,TX
648,40-50,10+ yrs,Entrepreneurial Wealth Management,76093,Marketing Manager,1,4,CA
649,40-50,10+ yrs,I don't know,90760,Product Manager,0,5,FL
650,30-40,10+ yrs,Tax Preparation,228344,Entrepreneur,0,4,WA
651,<30,10+ yrs,I don't know,54246,Retired,0,5,FL
652,40-50,10+ yrs,Divorce Planning,45937,Nurse,0,3,TX
653,40-50,2-5 yrs,Entrepreneurial Wealth Management,106999,Small Business Owner,1,2,NJ
654,40-50,5-10 yrs,Management of New Wealth,13354,Entrepreneur,0,2,NJ
655,30-40,2-5 yrs,Retirement Planning,53467,Student,0,2,MA
656,<30,2-5 yrs,I don't know,58642,Product Manager,0,4,FL
657,30-40,10+ yrs,Estate Planning,28902,Nurse,0,2,IL
658,30-40,10+ yrs,Management of New Wealth,171331,Doctor,0,4,CA
659,40-50,10+ yrs,Estate Planning,25437,Student,0,2,MA
660,40-50,10+ yrs,Management of New Wealth,58554,Student,1,4,NY
661,30-40,2-5 yrs,Estate Planning,86149,Product Manager,1,4,WA
662,60+,2-5 yrs,Tax Aware Investing,223710,Retired,1,3,NY
663,40-50,10+ yrs,Entrepreneurial Wealth Management,65545,Software Engineer,0,4,CA
664,30-40,10+ yrs,Estate Planning,153666,Marketing Manager,0,5,TX
665,<30,10+ yrs,Management of New Wealth,124310,Financial Analyst,0,5,WA
666,<30,10+ yrs,Socially Conscious Investing,73947,Retired,0,5,MA
667,30-40,10+ yrs,Tax Aware Investing,24820,Retired,0,4,NJ
668,<30,10+ yrs,Retirement Planning,18194,Real Estate Agent,0,4,IL
669,<30,<2 yrs,Tax Preparation,72827,Student,0,3,FL
670,30-40,10+ yrs,Tax Aware Investing,40602,Teacher,0,4,NJ
671,<30,10+ yrs,I don't know,151347,Consultant,0,5,NY
672,60+,5-10 yrs,Retirement Planning,129478,Marketing Manager,0,1,WA
673,<30,10+ yrs,Retirement Planning,56041,Small Business Owner,0,4,NJ
674,40-50,5-10 yrs,Retirement Planning,23343,Sales Manager,1,2,WA
675,30-40,10+ yrs,Tax Aware Investing,104784,Real Estate Agent,1,4,NJ
676,60+,<2 yrs,Life Insurance,26472,Entrepreneur,1,1,WA
677,<30,10+ yrs,Entrepreneurial Wealth Management,33435,Small Business Owner,0,5,CA
678,30-40,2-5 yrs,Management of New Wealth,27406,Teacher,1,2,CA
679,60+,10+ yrs,Retirement Planning,58416,Teacher,1,3,CA
680,60+,2-5 yrs,Retirement Planning,189695,Teacher,1,3,NY
681,60+,2-5 yrs,Estate Planning,65871,Construction Manager,1,3,IL
682,30-40,5-10 yrs,I don't know,44404,Software Engineer,0,3,NY
683,<30,10+ yrs,Retirement Planning,16763,Product Manager,0,4,NY
684,40-50,2-5 yrs,Life Insurance,108761,Lawyer,1,3,NJ
685,60+,2-5 yrs,Estate Planning,32782,Student,1,2,WA
686,40-50,10+ yrs,Retirement Planning,73553,Government Employee,1,4,NJ
687,40-50,5-10 yrs,Estate Planning,48107,Marketing Manager,0,3,NJ
688,30-40,10+ yrs,Tax Aware Investing,140696,Lawyer,1,4,FL
689,40-50,2-5 yrs,Divorce Planning,57439,Nurse,1,2,WA
690,<30,10+ yrs,Retirement Planning,62753,Government Employee,0,5,TX
691,30-40,2-5 yrs,Life Insurance,102454,Entrepreneur,1,4,WA
692,30-40,2-5 yrs,Tax Aware Investing,440755,Marketing Manager,1,2,NY
693,30-40,10+ yrs,I don't know,147208,Entrepreneur,1,3,NJ
694,30-40,10+ yrs,Retirement Planning,61099,Consultant,1,4,IL
695,<30,10+ yrs,Entrepreneurial Wealth Management,66361,Lawyer,0,5,FL
696,40-50,5-10 yrs,Divorce Planning,41259,Financial Analyst,1,2,IL
697,30-40,5-10 yrs,I don't know,28141,Real Estate Agent,0,1,NJ
698,40-50,5-10 yrs,Estate Planning,40236,Nurse,1,3,WA
699,<30,10+ yrs,Life Insurance,33026,Product Manager,0,5,CA
700,30-40,5-10 yrs,Retirement Planning,119137,Data Scientist,0,2,CA
701,40-50,5-10 yrs,Retirement Planning,25233,Government Employee,0,2,NY
702,<30,5-10 yrs,Estate Planning,219671,Teacher,0,4,NY
703,30-40,10+ yrs,Retirement Planning,130201,Nurse,1,3,CA
704,<30,2-5 yrs,I don't know,67403,Data Scientist,0,4,IL
